{-1,323,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,323,-1},
{-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{-1,323,-1,-1,323,323,323,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,323,323,323,-1,-1,-1,-1,-1,-1,323,-1},
{-1,323,-1,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1},
{-1,323,-1,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1},
{-1,323,-1,-1,323,-1,-1,323,-1,-1,336,-1,-1,-1,-1,-1,-1,337,-1,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1},
{-1,323,-1,-1,323,-1,-1,323,-1,-1,-1,-1,323,323,323,323,-1,-1,-1,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1},
{-1,323,-1,-1,323,-1,-1,323,-1,-1,-1,-1,323,-1,-1,323,-1,-1,-1,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1},
{-1,323,-1,-1,323,323,323,323,-1,-1,-1,-1,323,-1,-1,323,-1,-1,-1,-1,323,323,323,323,-1,-1,-1,-1,-1,-1,323,-1},
{323,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,323,323,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,338,339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,338,-1,-1,335,338,338,-1,335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1},
{323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,-1},
